x,ie,t,V,r,w,lbl
0.906896551724138,5,5,-0.9864565619483139,0.15,5.5,e₅
0.906896551724138,5,6,-0.8324263558039129,0.15,5.5,e₅
0.906896551724138,5,7,-0.6724252476063936,0.15,5.5,e₅
0.906896551724138,5,8,-0.5064931999294939,0.15,5.5,e₅
0.906896551724138,5,9,-0.3348489449924932,0.15,5.5,e₅
0.906896551724138,5,10,-0.15845818159262098,0.15,5.5,e₅
0.906896551724138,10,1,-1.2428252195168412,0.15,5.5,e₁₀
0.906896551724138,10,2,-1.135264215134469,0.15,5.5,e₁₀
0.906896551724138,10,3,-1.0246623864846387,0.15,5.5,e₁₀
0.906896551724138,10,4,-0.9097432994671488,0.15,5.5,e₁₀
0.906896551724138,10,5,-0.7902411106970226,0.15,5.5,e₁₀
0.906896551724138,10,6,-0.66622196354292,0.15,5.5,e₁₀
0.906896551724138,10,7,-0.5377743246962127,0.15,5.5,e₁₀
0.906896551724138,10,8,-0.40507379567830026,0.15,5.5,e₁₀
0.906896551724138,10,9,-0.26839696782466466,0.15,5.5,e₁₀
0.906896551724138,10,10,-0.12839689419819192,0.15,5.5,e₁₀
1.0413793103448277,1,1,-1.81653991600436,0.15,5.5,e₁
1.0413793103448277,1,2,-1.6647476027148995,0.15,5.5,e₁
1.0413793103448277,1,3,-1.505603441193463,0.15,5.5,e₁
1.0413793103448277,1,4,-1.3391331119236685,0.15,5.5,e₁
1.0413793103448277,1,5,-1.164923685718514,0.15,5.5,e₁
1.0413793103448277,1,6,-0.9830642131630615,0.15,5.5,e₁
1.0413793103448277,1,7,-0.7935181573072261,0.15,5.5,e₁
1.0413793103448277,1,8,-0.5963076007416773,0.15,5.5,e₁
1.0413793103448277,1,9,-0.3916414276709367,0.15,5.5,e₁
1.0413793103448277,1,10,-0.1812710848446229,0.15,5.5,e₁
1.0413793103448277,5,1,-1.534527799222538,0.15,5.5,e₅
1.0413793103448277,5,2,-1.4048973528572082,0.15,5.5,e₅
1.0413793103448277,5,3,-1.269394661622419,0.15,5.5,e₅
1.0413793103448277,5,4,-1.1278298221888705,0.15,5.5,e₅
1.0413793103448277,5,5,-0.9802210398059692,0.15,5.5,e₅
1.0413793103448277,5,6,-0.8265346666191964,0.15,5.5,e₅
1.0413793103448277,5,7,-0.6668851982935369,0.15,5.5,e₅
1.0413793103448277,5,8,-0.5013025165282317,0.15,5.5,e₅
1.0413793103448277,5,9,-0.33018367718931496,0.15,5.5,e₅
1.0413793103448277,5,10,-0.1546678332989934,0.15,5.5,e₅
1.0413793103448277,10,1,-1.2383402238190528,0.15,5.5,e₁₀
1.0413793103448277,10,2,-1.1307792194398245,0.15,5.5,e₁₀
1.0413793103448277,10,3,-1.020245135039612,0.15,5.5,e₁₀
1.0413793103448277,10,4,-0.9055223112354738,0.15,5.5,e₁₀
1.0413793103448277,10,5,-0.7862401904880413,0.15,5.5,e₁₀
1.0413793103448277,10,6,-0.6624295097630748,0.15,5.5,e₁₀
1.0413793103448277,10,7,-0.534201274017368,0.15,5.5,e₁₀
1.0413793103448277,10,8,-0.4017638489313234,0.15,5.5,e₁₀
1.0413793103448277,10,9,-0.2654077151941349,0.15,5.5,e₁₀
1.0413793103448277,10,10,-0.12589692820004184,0.15,5.5,e₁₀
1.1758620689655173,1,1,-1.8062550155711694,0.15,5.5,e₁
1.1758620689655173,1,2,-1.654840586130387,0.15,5.5,e₁
1.1758620689655173,1,3,-1.4960939844166181,0.15,5.5,e₁
1.1758620689655173,1,4,-1.3300236057482764,0.15,5.5,e₁
1.1758620689655173,1,5,-1.1562457145986245,0.15,5.5,e₁
1.1758620689655173,1,6,-0.974849732566134,0.15,5.5,e₁
1.1758620689655173,1,7,-0.7857675132101298,0.15,5.5,e₁
1.1758620689655173,1,8,-0.5891628127015851,0.15,5.5,e₁
1.1758620689655173,1,9,-0.38525475983570623,0.15,5.5,e₁
1.1758620689655173,1,10,-0.17632782063843844,0.15,5.5,e₁
1.1758620689655173,5,1,-1.5273369692714778,0.15,5.5,e₅
1.1758620689655173,5,2,-1.3978180326432539,0.15,5.5,e₅
1.1758620689655173,5,3,-1.2626072383870695,0.15,5.5,e₅
1.1758620689655173,5,4,-1.1213527921172208,0.15,5.5,e₅
1.1758620689655173,5,5,-0.9740615495984482,0.15,5.5,e₅
1.1758620689655173,5,6,-0.8206978600745303,0.15,5.5,e₅
1.1758620689655173,5,7,-0.661440916998484,0.15,5.5,e₅
1.1758620689655173,5,8,-0.4962878675036792,0.15,5.5,e₅
1.1758620689655173,5,9,-0.3256951170585959,0.15,5.5,e₅
1.1758620689655173,5,10,-0.15105458047978493,0.15,5.5,e₅
1.1758620689655173,10,1,-1.233929797296875,0.15,5.5,e₁₀
1.1758620689655173,10,2,-1.1263687929511348,0.15,5.5,e₁₀
1.1758620689655173,10,3,-1.0158647462733201,0.15,5.5,e₁₀
1.1758620689655173,10,4,-0.9013581997977564,0.15,5.5,e₁₀
1.1758620689655173,10,5,-0.7822928986367672,0.15,5.5,e₁₀
1.1758620689655173,10,6,-0.6586867433879552,0.15,5.5,e₁₀
1.1758620689655173,10,7,-0.5307190884578377,0.15,5.5,e₁₀
1.1758620689655173,10,8,-0.39853683314583016,0.15,5.5,e₁₀
1.1758620689655173,10,9,-0.2624718363130016,0.15,5.5,e₁₀
1.1758620689655173,10,10,-0.12349245463742511,0.15,5.5,e₁₀
1.3103448275862069,1,1,-1.796104065648233,0.15,5.5,e₁
1.3103448275862069,1,2,-1.6450367143452678,0.15,5.5,e₁
1.3103448275862069,1,3,-1.486692618662885,0.15,5.5,e₁
1.3103448275862069,1,4,-1.3210229036739505,0.15,5.5,e₁
1.3103448275862069,1,5,-1.1476861350154035,0.15,5.5,e₁
1.3103448275862069,1,6,-0.9668064295789857,0.15,5.5,e₁
1.3103448275862069,1,7,-0.7782561959680268,0.15,5.5,e₁
1.3103448275862069,1,8,-0.582143336682374,0.15,5.5,e₁
1.3103448275862069,1,9,-0.3791375038269869,0.15,5.5,e₁
1.3103448275862069,1,10,-0.17164700517626005,0.15,5.5,e₁
1.3103448275862069,5,1,-1.5202696638183453,0.15,5.5,e₅
1.3103448275862069,5,2,-1.3908081158508243,0.15,5.5,e₅
1.3103448275862069,5,3,-1.2558919571101983,0.15,5.5,e₅
1.3103448275862069,5,4,-1.114965596635222,0.15,5.5,e₅
1.3103448275862069,5,5,-0.967956098700027,0.15,5.5,e₅
1.3103448275862069,5,6,-0.8150048485252412,0.15,5.5,e₅
1.3103448275862069,5,7,-0.6560418131323277,0.15,5.5,e₅
1.3103448275862069,5,8,-0.49133418700380277,0.15,5.5,e₅
1.3103448275862069,5,9,-0.32126398760066716,0.15,5.5,e₅
1.3103448275862069,5,10,-0.1476062948876243,0.15,5.5,e₅
1.3103448275862069,10,1,-1.2295527090169334,0.15,5.5,e₁₀
1.3103448275862069,10,2,-1.1219917046719996,0.15,5.5,e₁₀
1.3103448275862069,10,3,-1.0115158556750523,0.15,5.5,e₁₀
1.3103448275862069,10,4,-0.8972297977241537,0.15,5.5,e₁₀
1.3103448275862069,10,5,-0.7783756205316309,0.15,5.5,e₁₀
1.3103448275862069,10,6,-0.6549809835375119,0.15,5.5,e₁₀
1.3103448275862069,10,7,-0.527262606720104,0.15,5.5,e₁₀
1.3103448275862069,10,8,-0.39534808506928854,0.15,5.5,e₁₀
1.3103448275862069,10,9,-0.2596227721166546,0.15,5.5,e₁₀
1.3103448275862069,10,10,-0.1211781046905116,0.15,5.5,e₁₀
1.4448275862068964,1,1,-1.7860476595420662,0.15,5.5,e₁
1.4448275862068964,1,2,-1.6353688459896962,0.15,5.5,e₁
1.4448275862068964,1,3,-1.477421232388184,0.15,5.5,e₁
1.4448275862068964,1,4,-1.3121315318452222,0.15,5.5,e₁
1.4448275862068964,1,5,-1.1392779256929624,0.15,5.5,e₁
1.4448275862068964,1,6,-0.9588472075449553,0.15,5.5,e₁
1.4448275862068964,1,7,-0.770815117372616,0.15,5.5,e₁
1.4448275862068964,1,8,-0.5753794104419182,0.15,5.5,e₁
1.4448275862068964,1,9,-0.3731816026133711,0.15,5.5,e₁
1.4448275862068964,1,10,-0.16720827797973536,0.15,5.5,e₁
1.4448275862068964,5,1,-1.5132677679520512,0.15,5.5,e₅
1.4448275862068964,5,2,-1.3838620735246072,0.15,5.5,e₅
1.4448275862068964,5,3,-1.2492742605846388,0.15,5.5,e₅
1.4448275862068964,5,4,-1.1086471376142946,0.15,5.5,e₅
1.4448275862068964,5,5,-0.9619702253643236,0.15,5.5,e₅
1.4448275862068964,5,6,-0.809367483467505,0.15,5.5,e₅
1.4448275862068964,5,7,-0.6507671437821296,0.15,5.5,e₅
1.4448275862068964,5,8,-0.4864744072518975,0.15,5.5,e₅
1.4448275862068964,5,9,-0.3170216283098048,0.15,5.5,e₅
1.4448275862068964,5,10,-0.14431193101649592,0.15,5.5,e₅
1.4448275862068964,10,1,-1.2252670465955788,0.15,5.5,e₁₀
1.4448275862068964,10,2,-1.117706042250645,0.15,5.5,e₁₀
1.4448275862068964,10,3,-1.0072345194417436,0.15,5.5,e₁₀
1.4448275862068964,10,4,-0.8931328634827478,0.15,5.5,e₁₀
1.4448275862068964,10,5,-0.7744937565431176,0.15,5.5,e₁₀
1.4448275862068964,10,6,-0.6513373286194974,0.15,5.5,e₁₀
1.4448275862068964,10,7,-0.5238331920119489,0.15,5.5,e₁₀
1.4448275862068964,10,8,-0.39217781897609716,0.15,5.5,e₁₀
1.4448275862068964,10,9,-0.2568046854396861,0.15,5.5,e₁₀
1.4448275862068964,10,10,-0.1189489046000701,0.15,5.5,e₁₀
1.5793103448275863,1,1,-1.7760940606102111,0.15,5.5,e₁
1.5793103448275863,1,2,-1.6258281984474643,0.15,5.5,e₁
1.5793103448275863,1,3,-1.4682717094430404,0.15,5.5,e₁
1.5793103448275863,1,4,-1.3033402341011109,0.15,5.5,e₁
1.5793103448275863,1,5,-1.1309937114851607,0.15,5.5,e₁
1.5793103448275863,1,6,-0.9510142029088271,0.15,5.5,e₁
1.5793103448275863,1,7,-0.7635517308397606,0.15,5.5,e₁
1.5793103448275863,1,8,-0.5687857100486999,0.15,5.5,e₁
1.5793103448275863,1,9,-0.36741406634809937,0.15,5.5,e₁
1.5793103448275863,1,10,-0.16299333153886503,0.15,5.5,e₁
1.5793103448275863,5,1,-1.5063600679389986,0.15,5.5,e₅
1.5793103448275863,5,2,-1.3769989255723436,0.15,5.5,e₅
1.5793103448275863,5,3,-1.2427230644053944,0.15,5.5,e₅
1.5793103448275863,5,4,-1.1023959694369447,0.15,5.5,e₅
1.5793103448275863,5,5,-0.9560694097368361,0.15,5.5,e₅
1.5793103448275863,5,6,-0.8037799129559791,0.15,5.5,e₅
1.5793103448275863,5,7,-0.645541163501359,0.15,5.5,e₅
1.5793103448275863,5,8,-0.48174211125509914,0.15,5.5,e₅
1.5793103448275863,5,9,-0.3128170863601971,0.15,5.5,e₅
1.5793103448275863,5,10,-0.14116140791325635,0.15,5.5,e₅
1.5793103448275863,10,1,-1.2210600447039686,0.15,5.5,e₁₀
1.5793103448275863,10,2,-1.1134990403590348,0.15,5.5,e₁₀
1.5793103448275863,10,3,-1.0030275175501333,0.15,5.5,e₁₀
1.5793103448275863,10,4,-0.8890773685776414,0.15,5.5,e₁₀
1.5793103448275863,10,5,-0.7706458354200777,0.15,5.5,e₁₀
1.5793103448275863,10,6,-0.647721672922781,0.15,5.5,e₁₀
1.5793103448275863,10,7,-0.5204506075354316,0.15,5.5,e₁₀
1.5793103448275863,10,8,-0.3891004983765465,0.15,5.5,e₁₀
1.5793103448275863,10,9,-0.25408293231666906,0.15,5.5,e₁₀
1.5793103448275863,10,10,-0.11680023998606646,0.15,5.5,e₁₀
1.7137931034482758,1,1,-1.766262074281344,0.15,5.5,e₁
1.7137931034482758,1,2,-1.616390252832256,0.15,5.5,e₁
1.7137931034482758,1,3,-1.4592234240447628,0.15,5.5,e₁
1.7137931034482758,1,4,-1.2947239449045742,0.15,5.5,e₁
1.7137931034482758,1,5,-1.1228084059719765,0.15,5.5,e₁
1.7137931034482758,1,6,-0.9432769810397318,0.15,5.5,e₁
1.7137931034482758,1,7,-0.7563661280212697,0.15,5.5,e₁
1.7137931034482758,1,8,-0.562257068479334,0.15,5.5,e₁
1.7137931034482758,1,9,-0.361846772969232,0.15,5.5,e₁
1.7137931034482758,1,10,-0.15898565892054062,0.15,5.5,e₁
1.7137931034482758,5,1,-1.4995222239031551,0.15,5.5,e₅
1.7137931034482758,5,2,-1.3701987131078754,0.15,5.5,e₅
1.7137931034482758,5,3,-1.2362303495023501,0.15,5.5,e₅
1.7137931034482758,5,4,-1.0962252811035464,0.15,5.5,e₅
1.7137931034482758,5,5,-0.950223783228757,0.15,5.5,e₅
1.7137931034482758,5,6,-0.7982624560300025,0.15,5.5,e₅
1.7137931034482758,5,7,-0.6404605320504438,0.15,5.5,e₅
1.7137931034482758,5,8,-0.47705293958896233,0.15,5.5,e₅
1.7137931034482758,5,9,-0.30877831539937306,0.15,5.5,e₅
1.7137931034482758,5,10,-0.13814550613967386,0.15,5.5,e₅
1.7137931034482758,10,1,-1.2168879276953075,0.15,5.5,e₁₀
1.7137931034482758,10,2,-1.1093269233503738,0.15,5.5,e₁₀
1.7137931034482758,10,3,-0.9988554193553494,0.15,5.5,e₁₀
